ts_utc,gpu_index,gpu_name,gpu_uuid,temp_c,power_w,power_limit_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_clock_mhz,mem_used_mb,mem_total_mb,pstate,ts,iters_per_sec,perf_per_watt
2026-02-23T18:24:50+00:00,0,,,64,691.937,700.0,100,23,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:50+00:00,604.4774,0.8736017874459668
2026-02-23T18:24:51+00:00,0,,,64,692.972,700.0,100,24,1425,3201,1741.5625,143771.0,0,2026-02-23 18:24:51+00:00,604.6171,0.8724986002320441
2026-02-23T18:24:52+00:00,0,,,64,693.007,700.0,100,24,1425,3201,1741.5625,143771.0,0,2026-02-23 18:24:52+00:00,604.0276,0.8716038943329577
2026-02-23T18:24:53+00:00,0,,,64,690.897,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:53+00:00,605.5439,0.8764604564790409
2026-02-23T18:24:54+00:00,0,,,64,694.69,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:54+00:00,604.3789,0.8699979847126056
2026-02-23T18:24:55+00:00,0,,,64,691.179,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:55+00:00,604.7761,0.874992006412232
2026-02-23T18:24:56+00:00,0,,,64,694.19,700.0,100,23,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:56+00:00,604.5467,0.8708663334245667
2026-02-23T18:24:57+00:00,0,,,64,692.717,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:57+00:00,604.548,0.8727200285253575
2026-02-23T18:24:58+00:00,0,,,64,691.477,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:58+00:00,606.9818,0.8778047570635032
2026-02-23T18:24:59+00:00,0,,,64,691.734,700.0,100,23,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:59+00:00,604.9964,0.8746084477559293
2026-02-23T18:25:00+00:00,0,,,64,690.633,700.0,100,23,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:00+00:00,605.3949,0.8765797464065574
2026-02-23T18:25:01+00:00,0,,,64,694.14,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:01+00:00,605.2521,0.871945284812862
2026-02-23T18:25:02+00:00,0,,,64,692.539,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:02+00:00,604.5932,0.8730096066791907
2026-02-23T18:25:03+00:00,0,,,64,691.663,700.0,100,24,1425,3201,1741.5625,143771.0,0,2026-02-23 18:25:03+00:00,604.7174,0.874294851683551
2026-02-23T18:25:04+00:00,0,,,64,691.236,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:04+00:00,604.3706,0.874333223385356
2026-02-23T18:25:05+00:00,0,,,64,692.866,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:05+00:00,604.7474,0.8728201412682972
2026-02-23T18:25:06+00:00,0,,,64,692.086,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:06+00:00,604.6144,0.8736116609785489
2026-02-23T18:25:07+00:00,0,,,64,693.24,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:07+00:00,604.7337,0.8723294962783451
2026-02-23T18:25:08+00:00,0,,,64,691.519,700.0,100,23,1470,3201,1741.5625,143771.0,0,2026-02-23 18:25:08+00:00,604.5597,0.8742488637333176
2026-02-23T18:25:09+00:00,0,,,64,690.177,700.0,100,23,1470,3201,1741.5625,143771.0,0,2026-02-23 18:25:09+00:00,605.3096,0.8770353112317565
2026-02-23T18:25:10+00:00,0,,,64,692.452,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:10+00:00,606.5806,0.8759893826575705
2026-02-23T18:25:11+00:00,0,,,64,691.96,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:11+00:00,604.9759,0.8742931672351003
2026-02-23T18:25:12+00:00,0,,,64,691.586,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:12+00:00,605.2015,0.8750921794252631
2026-02-23T18:25:13+00:00,0,,,64,693.255,700.0,100,23,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:13+00:00,605.1537,0.8729164593115087
2026-02-23T18:25:14+00:00,0,,,64,691.452,700.0,100,24,1470,3201,1741.5625,143771.0,0,2026-02-23 18:25:14+00:00,604.7078,0.8745477632576086
2026-02-23T18:25:15+00:00,0,,,64,692.599,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:15+00:00,604.8751,0.8733409952945355
2026-02-23T18:25:16+00:00,0,,,64,695.05,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:16+00:00,604.8046,0.8701598446154954
2026-02-23T18:25:17+00:00,0,,,64,693.104,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:17+00:00,605.5145,0.8736271901475102
2026-02-23T18:25:18+00:00,0,,,64,691.723,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:18+00:00,605.563,0.875441470068221
2026-02-23T18:25:19+00:00,0,,,64,692.852,700.0,100,23,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:19+00:00,604.6789,0.872738911051711
2026-02-23T18:25:20+00:00,0,,,64,691.342,700.0,100,23,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:20+00:00,604.0197,0.8736916027089342
2026-02-23T18:25:21+00:00,0,,,64,691.216,700.0,100,24,1485,3201,1741.5625,143771.0,0,2026-02-23 18:25:21+00:00,604.7158,0.8748579315293626
2026-02-23T18:25:22+00:00,0,,,64,693.777,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:22+00:00,605.5269,0.8727975992285705
2026-02-23T18:25:23+00:00,0,,,64,693.063,700.0,100,23,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:23+00:00,604.5249,0.8722510074841682
2026-02-23T18:25:24+00:00,0,,,64,692.319,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:24+00:00,604.738,0.8734961773402147
2026-02-23T18:25:25+00:00,0,,,64,692.223,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:25+00:00,605.3252,0.8744655985137738
2026-02-23T18:25:26+00:00,0,,,64,693.286,700.0,100,24,1425,3201,1741.5625,143771.0,0,2026-02-23 18:25:26+00:00,605.5077,0.8733880389911235
2026-02-23T18:25:27+00:00,0,,,64,691.929,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:27+00:00,604.8571,0.8741606436498542
2026-02-23T18:25:28+00:00,0,,,64,691.855,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:28+00:00,604.4,0.8735934552760333
2026-02-23T18:25:29+00:00,0,,,64,692.263,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:29+00:00,604.4069,0.8730885516053869
