ts_utc,power_w,temp_c,sm_clock_mhz,power_limit_w,ts,iters_per_sec,perf_per_watt
2026-02-24T14:50:17Z,81.081,39.0,345.0,,2026-02-24 14:50:17+00:00,,
2026-02-24T14:50:18Z,81.081,39.0,345.0,,2026-02-24 14:50:18+00:00,,
2026-02-24T14:50:19Z,81.081,39.0,345.0,,2026-02-24 14:50:19+00:00,,
2026-02-24T14:50:20Z,81.081,39.0,345.0,,2026-02-24 14:50:20+00:00,,
2026-02-24T14:50:21Z,81.081,39.0,345.0,,2026-02-24 14:50:21+00:00,,
2026-02-24T14:50:22Z,81.081,39.0,345.0,,2026-02-24 14:50:22+00:00,,
2026-02-24T14:50:23Z,81.081,39.0,345.0,,2026-02-24 14:50:23+00:00,,
2026-02-24T14:50:24Z,81.081,39.0,345.0,,2026-02-24 14:50:24+00:00,,
2026-02-24T14:50:25Z,81.081,39.0,345.0,,2026-02-24 14:50:25+00:00,,
2026-02-24T14:50:26Z,81.081,39.0,345.0,,2026-02-24 14:50:26+00:00,,
2026-02-24T14:50:27Z,81.081,39.0,345.0,,2026-02-24 14:50:27+00:00,,
2026-02-24T14:50:28Z,81.081,39.0,345.0,,2026-02-24 14:50:28+00:00,,
2026-02-24T14:50:29Z,81.081,39.0,345.0,,2026-02-24 14:50:29+00:00,,
2026-02-24T14:50:30Z,81.081,39.0,345.0,,2026-02-24 14:50:30+00:00,,
2026-02-24T14:50:31Z,81.081,39.0,345.0,,2026-02-24 14:50:31+00:00,,
2026-02-24T14:50:32Z,81.081,39.0,345.0,,2026-02-24 14:50:32+00:00,,
2026-02-24T14:50:33Z,81.081,39.0,345.0,,2026-02-24 14:50:33+00:00,,
2026-02-24T14:50:34Z,81.081,39.0,345.0,,2026-02-24 14:50:34+00:00,,
2026-02-24T14:50:35Z,81.081,39.0,345.0,,2026-02-24 14:50:35+00:00,,
2026-02-24T14:50:36Z,81.081,39.0,345.0,,2026-02-24 14:50:36+00:00,,
2026-02-24T14:50:37Z,81.081,39.0,345.0,,2026-02-24 14:50:37+00:00,,
2026-02-24T14:50:38Z,81.081,39.0,345.0,,2026-02-24 14:50:38+00:00,,
2026-02-24T14:50:39Z,81.081,39.0,345.0,,2026-02-24 14:50:39+00:00,,
2026-02-24T14:50:40Z,81.081,39.0,345.0,,2026-02-24 14:50:40+00:00,,
2026-02-24T14:50:41Z,81.081,39.0,345.0,,2026-02-24 14:50:41+00:00,,
2026-02-24T14:50:42Z,81.081,39.0,345.0,,2026-02-24 14:50:42+00:00,,
2026-02-24T14:50:43Z,81.081,39.0,345.0,,2026-02-24 14:50:43+00:00,,
2026-02-24T14:50:44Z,81.081,39.0,345.0,,2026-02-24 14:50:44+00:00,,
2026-02-24T14:50:45Z,81.07,39.0,345.0,,2026-02-24 14:50:45+00:00,,
2026-02-24T14:50:46Z,81.07,39.0,345.0,,2026-02-24 14:50:46+00:00,,
2026-02-24T14:50:47Z,81.07,39.0,345.0,,2026-02-24 14:50:47+00:00,,
2026-02-24T14:50:48Z,81.07,39.0,345.0,,2026-02-24 14:50:48+00:00,,
2026-02-24T14:50:49Z,81.07,39.0,345.0,,2026-02-24 14:50:49+00:00,,
2026-02-24T14:50:50Z,81.07,39.0,345.0,,2026-02-24 14:50:50+00:00,,
2026-02-24T14:50:51Z,81.07,39.0,345.0,,2026-02-24 14:50:51+00:00,,
2026-02-24T14:50:52Z,81.07,39.0,345.0,,2026-02-24 14:50:52+00:00,,
2026-02-24T14:50:53Z,81.07,39.0,345.0,,2026-02-24 14:50:53+00:00,,
2026-02-24T14:50:54Z,81.07,39.0,345.0,,2026-02-24 14:50:54+00:00,,
2026-02-24T14:50:55Z,81.07,39.0,345.0,,2026-02-24 14:50:55+00:00,,
2026-02-24T14:50:56Z,81.07,39.0,345.0,,2026-02-24 14:50:56+00:00,,
2026-02-24T14:50:57Z,81.07,39.0,345.0,,2026-02-24 14:50:57+00:00,,
2026-02-24T14:50:58Z,81.07,39.0,345.0,,2026-02-24 14:50:58+00:00,,
2026-02-24T14:50:59Z,81.07,39.0,345.0,,2026-02-24 14:50:59+00:00,,
2026-02-24T14:51:00Z,81.07,39.0,345.0,,2026-02-24 14:51:00+00:00,,
2026-02-24T14:51:01Z,81.07,39.0,345.0,,2026-02-24 14:51:01+00:00,,
2026-02-24T14:51:02Z,81.07,39.0,345.0,,2026-02-24 14:51:02+00:00,,
2026-02-24T14:51:03Z,81.07,39.0,345.0,,2026-02-24 14:51:03+00:00,,
2026-02-24T14:51:04Z,81.07,39.0,345.0,,2026-02-24 14:51:04+00:00,,
2026-02-24T14:51:05Z,81.07,39.0,345.0,,2026-02-24 14:51:05+00:00,,
2026-02-24T14:51:06Z,81.07,39.0,345.0,,2026-02-24 14:51:06+00:00,,
2026-02-24T14:51:07Z,81.07,39.0,345.0,,2026-02-24 14:51:07+00:00,,
2026-02-24T14:51:08Z,81.07,39.0,345.0,,2026-02-24 14:51:08+00:00,,
2026-02-24T14:51:09Z,81.07,39.0,345.0,,2026-02-24 14:51:09+00:00,,
2026-02-24T14:51:10Z,81.07,39.0,345.0,,2026-02-24 14:51:10+00:00,,
2026-02-24T14:51:11Z,81.07,39.0,345.0,,2026-02-24 14:51:11+00:00,,
2026-02-24T14:51:12Z,81.07,39.0,345.0,,2026-02-24 14:51:12+00:00,,
2026-02-24T14:51:13Z,81.07,39.0,345.0,,2026-02-24 14:51:13+00:00,,
2026-02-24T14:51:14Z,81.07,39.0,345.0,,2026-02-24 14:51:14+00:00,,
2026-02-24T14:51:15Z,81.091,39.0,345.0,,2026-02-24 14:51:15+00:00,,
2026-02-24T14:51:16Z,81.091,39.0,345.0,,2026-02-24 14:51:16+00:00,,
2026-02-24T14:51:17Z,81.091,39.0,345.0,,2026-02-24 14:51:17+00:00,,
2026-02-24T14:51:18Z,81.091,39.0,345.0,,2026-02-24 14:51:18+00:00,,
2026-02-24T14:51:19Z,81.091,39.0,345.0,,2026-02-24 14:51:19+00:00,,
2026-02-24T14:51:20Z,81.091,39.0,345.0,,2026-02-24 14:51:20+00:00,,
2026-02-24T14:51:21Z,81.091,39.0,345.0,,2026-02-24 14:51:21+00:00,,
2026-02-24T14:51:22Z,81.091,39.0,345.0,,2026-02-24 14:51:22+00:00,,
2026-02-24T14:51:23Z,81.091,39.0,345.0,,2026-02-24 14:51:23+00:00,,
2026-02-24T14:51:24Z,81.091,39.0,345.0,,2026-02-24 14:51:24+00:00,,
2026-02-24T14:51:25Z,81.091,39.0,345.0,,2026-02-24 14:51:25+00:00,,
2026-02-24T14:51:26Z,81.091,39.0,345.0,,2026-02-24 14:51:26+00:00,,
2026-02-24T14:51:27Z,81.091,39.0,345.0,,2026-02-24 14:51:27+00:00,,
2026-02-24T14:51:28Z,81.091,39.0,345.0,,2026-02-24 14:51:28+00:00,,
2026-02-24T14:51:29Z,81.091,39.0,345.0,,2026-02-24 14:51:29+00:00,,
2026-02-24T14:51:30Z,81.091,39.0,345.0,,2026-02-24 14:51:30+00:00,,
2026-02-24T14:51:31Z,81.091,39.0,345.0,,2026-02-24 14:51:31+00:00,,
2026-02-24T14:51:32Z,81.091,39.0,345.0,,2026-02-24 14:51:32+00:00,,
2026-02-24T14:51:33Z,81.091,39.0,345.0,,2026-02-24 14:51:33+00:00,,
2026-02-24T14:51:34Z,81.091,39.0,345.0,,2026-02-24 14:51:34+00:00,,
2026-02-24T14:51:35Z,81.091,39.0,345.0,,2026-02-24 14:51:35+00:00,,
2026-02-24T14:51:36Z,81.091,39.0,345.0,,2026-02-24 14:51:36+00:00,,
2026-02-24T14:51:37Z,81.091,39.0,345.0,,2026-02-24 14:51:37+00:00,,
2026-02-24T14:51:38Z,81.091,39.0,345.0,,2026-02-24 14:51:38+00:00,,
2026-02-24T14:51:39Z,81.091,39.0,345.0,,2026-02-24 14:51:39+00:00,,
2026-02-24T14:51:40Z,81.091,39.0,345.0,,2026-02-24 14:51:40+00:00,,
2026-02-24T14:51:41Z,81.091,39.0,345.0,,2026-02-24 14:51:41+00:00,,
2026-02-24T14:51:42Z,81.091,39.0,345.0,,2026-02-24 14:51:42+00:00,,
2026-02-24T14:51:43Z,81.091,39.0,345.0,,2026-02-24 14:51:43+00:00,,
2026-02-24T14:51:44Z,81.091,39.0,345.0,,2026-02-24 14:51:44+00:00,,
2026-02-24T14:51:45Z,81.042,39.0,345.0,,2026-02-24 14:51:45+00:00,,
2026-02-24T14:51:46Z,81.042,39.0,345.0,,2026-02-24 14:51:46+00:00,,
2026-02-24T14:51:47Z,81.042,39.0,345.0,,2026-02-24 14:51:47+00:00,,
2026-02-24T14:51:48Z,81.042,39.0,345.0,,2026-02-24 14:51:48+00:00,,
2026-02-24T14:51:49Z,81.042,39.0,345.0,,2026-02-24 14:51:49+00:00,,
2026-02-24T14:51:50Z,81.042,39.0,345.0,,2026-02-24 14:51:50+00:00,,
2026-02-24T14:51:51Z,81.042,39.0,345.0,,2026-02-24 14:51:51+00:00,,
2026-02-24T14:51:52Z,81.042,39.0,345.0,,2026-02-24 14:51:52+00:00,,
2026-02-24T14:51:53Z,81.042,39.0,345.0,,2026-02-24 14:51:53+00:00,,
2026-02-24T14:51:54Z,81.042,39.0,345.0,,2026-02-24 14:51:54+00:00,,
2026-02-24T14:51:55Z,81.042,39.0,345.0,,2026-02-24 14:51:55+00:00,,
2026-02-24T14:51:56Z,81.042,39.0,345.0,,2026-02-24 14:51:56+00:00,,
2026-02-24T14:51:57Z,81.042,39.0,345.0,,2026-02-24 14:51:57+00:00,,
2026-02-24T14:51:58Z,81.042,39.0,345.0,,2026-02-24 14:51:58+00:00,,
2026-02-24T14:51:59Z,81.042,39.0,345.0,,2026-02-24 14:51:59+00:00,,
2026-02-24T14:52:00Z,81.042,39.0,345.0,,2026-02-24 14:52:00+00:00,,
2026-02-24T14:52:01Z,81.042,39.0,345.0,,2026-02-24 14:52:01+00:00,,
2026-02-24T14:52:02Z,81.042,39.0,345.0,,2026-02-24 14:52:02+00:00,,
2026-02-24T14:52:03Z,81.042,39.0,345.0,,2026-02-24 14:52:03+00:00,,
2026-02-24T14:52:04Z,81.042,39.0,345.0,,2026-02-24 14:52:04+00:00,,
2026-02-24T14:52:05Z,81.042,39.0,345.0,,2026-02-24 14:52:05+00:00,,
2026-02-24T14:52:06Z,81.042,39.0,345.0,,2026-02-24 14:52:06+00:00,,
2026-02-24T14:52:07Z,81.042,39.0,345.0,,2026-02-24 14:52:07+00:00,,
2026-02-24T14:52:08Z,81.042,39.0,345.0,,2026-02-24 14:52:08+00:00,,
2026-02-24T14:52:09Z,81.042,39.0,345.0,,2026-02-24 14:52:09+00:00,,
2026-02-24T14:52:10Z,81.042,39.0,345.0,,2026-02-24 14:52:10+00:00,,
2026-02-24T14:52:11Z,81.042,39.0,345.0,,2026-02-24 14:52:11+00:00,,
2026-02-24T14:52:12Z,81.042,39.0,345.0,,2026-02-24 14:52:12+00:00,,
2026-02-24T14:52:13Z,81.042,39.0,345.0,,2026-02-24 14:52:13+00:00,,
2026-02-24T14:52:14Z,81.042,39.0,345.0,,2026-02-24 14:52:14+00:00,,
2026-02-24T14:52:15Z,81.071,39.0,345.0,,2026-02-24 14:52:15+00:00,,
2026-02-24T14:52:16Z,81.071,39.0,345.0,,2026-02-24 14:52:16+00:00,,
