ts_utc,iters_per_sec
2026-02-24T14:57:05+00:00,607.8145
2026-02-24T14:57:06+00:00,607.2033
2026-02-24T14:57:07+00:00,607.1934
2026-02-24T14:57:08+00:00,606.4061
2026-02-24T14:57:09+00:00,607.8738
2026-02-24T14:57:10+00:00,606.3402
2026-02-24T14:57:11+00:00,605.9900
2026-02-24T14:57:12+00:00,607.3966
2026-02-24T14:57:13+00:00,607.3760
2026-02-24T14:57:14+00:00,609.3698
2026-02-24T14:57:15+00:00,607.8628
2026-02-24T14:57:16+00:00,606.0908
2026-02-24T14:57:17+00:00,605.9068
2026-02-24T14:57:18+00:00,606.3791
2026-02-24T14:57:19+00:00,605.0050
2026-02-24T14:57:20+00:00,605.2506
2026-02-24T14:57:21+00:00,608.3580
2026-02-24T14:57:22+00:00,605.8698
2026-02-24T14:57:23+00:00,606.6559
2026-02-24T14:57:24+00:00,607.7031
2026-02-24T14:57:25+00:00,608.0257
2026-02-24T14:57:26+00:00,608.2827
2026-02-24T14:57:27+00:00,606.5849
2026-02-24T14:57:28+00:00,606.7484
2026-02-24T14:57:29+00:00,605.2978
2026-02-24T14:57:30+00:00,605.7812
2026-02-24T14:57:31+00:00,607.2003
2026-02-24T14:57:32+00:00,608.1593
2026-02-24T14:57:33+00:00,606.3838
2026-02-24T14:57:34+00:00,607.6904
2026-02-24T14:57:35+00:00,604.9910
2026-02-24T14:57:36+00:00,605.5426
2026-02-24T14:57:37+00:00,607.1488
2026-02-24T14:57:38+00:00,606.4673
2026-02-24T14:57:39+00:00,606.6125
2026-02-24T14:57:40+00:00,607.4798
2026-02-24T14:57:41+00:00,605.6703
2026-02-24T14:57:42+00:00,607.8875
2026-02-24T14:57:43+00:00,605.8121
2026-02-24T14:57:44+00:00,608.3240
2026-02-24T14:57:45+00:00,608.3905
2026-02-24T14:57:46+00:00,607.2097
2026-02-24T14:57:47+00:00,607.2393
2026-02-24T14:57:48+00:00,606.3958
2026-02-24T14:57:49+00:00,608.8826
2026-02-24T14:57:50+00:00,609.0251
2026-02-24T14:57:51+00:00,606.2133
2026-02-24T14:57:52+00:00,608.0322
2026-02-24T14:57:53+00:00,606.8741
2026-02-24T14:57:54+00:00,606.8623
2026-02-24T14:57:55+00:00,607.8697
2026-02-24T14:57:56+00:00,607.7206
2026-02-24T14:57:57+00:00,606.5971
2026-02-24T14:57:58+00:00,607.0260
2026-02-24T14:57:59+00:00,609.8353
2026-02-24T14:58:00+00:00,606.1719
2026-02-24T14:58:01+00:00,605.4858
2026-02-24T14:58:02+00:00,605.6954
2026-02-24T14:58:03+00:00,605.7403
